0.760	40.000	11.417	0.000	11.417	28.583	0.000	20.000	0.000	0.000	0.000
0.765	40.000	11.421	0.000	11.421	28.579	0.000	20.000	0.000	0.000	0.000
0.770	40.000	11.421	0.000	11.421	28.579	0.000	20.000	0.000	0.000	0.000
0.775	40.000	11.521	0.000	11.521	28.479	0.000	20.000	0.000	0.000	0.000
0.780	40.000	11.521	0.000	11.521	28.479	0.000	20.000	0.000	0.000	0.000
0.785	40.000	11.408	0.000	11.408	28.592	0.000	20.000	0.000	0.000	0.000
0.790	40.000	11.850	0.000	11.850	28.150	0.000	20.000	0.000	0.000	0.000
0.795	40.000	11.850	0.000	11.850	28.150	0.000	20.000	0.000	0.000	0.000
0.800	40.000	11.715	0.000	11.715	28.285	0.000	20.000	0.000	0.000	0.000
0.805	40.000	11.626	0.000	11.626	28.374	0.000	20.000	0.000	0.000	0.000
0.810	40.000	11.626	0.000	11.626	28.374	0.000	20.000	0.000	0.000	0.000
0.815	40.000	11.689	0.000	11.689	28.311	0.000	20.000	0.000	0.000	0.000
0.820	40.000	11.498	0.000	11.498	28.502	0.000	20.000	0.000	0.000	0.000
0.825	40.000	11.498	0.000	11.498	28.502	0.000	20.000	0.000	0.000	0.000
0.830	40.000	11.426	0.000	11.426	28.574	0.000	20.000	0.000	0.000	0.000
0.835	40.000	11.426	0.000	11.426	28.574	0.000	20.000	0.000	0.000	0.000
0.840	40.000	11.445	0.000	11.445	28.555	0.000	20.000	0.000	0.000	0.000
0.845	40.000	11.409	0.000	11.409	28.591	0.000	20.000	0.000	0.000	0.000
0.850	40.000	11.409	0.000	11.409	28.591	0.000	20.000	0.000	0.000	0.000
0.855	40.000	11.419	0.000	11.419	28.581	0.000	20.000	0.000	0.000	0.000
0.860	40.000	11.519	0.000	11.519	28.481	0.000	20.000	0.000	0.000	0.000
0.865	40.000	11.519	0.000	11.519	28.481	0.000	20.000	0.000	0.000	0.000
0.870	40.000	11.411	0.000	11.411	28.589	0.000	20.000	0.000	0.000	0.000
0.875	40.000	11.847	0.000	11.847	28.153	0.000	20.000	0.000	0.000	0.000
0.880	40.000	11.847	0.000	11.847	28.153	0.000	20.000	0.000	0.000	0.000
0.885	40.000	11.709	0.000	11.709	28.291	0.000	20.000	0.000	0.000	0.000
0.890	40.000	11.709	0.000	11.709	28.291	0.000	20.000	0.000	0.000	0.000
0.895	40.000	11.630	0.000	11.630	28.370	0.000	20.000	0.000	0.000	0.000
0.900	40.000	11.688	0.000	11.688	28.312	0.000	20.000	0.000	0.000	0.000
0.905	40.000	11.688	0.000	11.688	28.312	0.000	20.000	0.000	0.000	0.000
0.910	40.000	11.501	0.000	11.501	28.499	0.000	20.000	0.000	0.000	0.000
0.915	40.000	11.428	0.000	11.428	28.572	0.000	20.000	0.000	0.000	0.000
0.920	40.000	11.428	0.000	11.428	28.572	0.000	20.000	0.000	0.000	0.000
0.925	40.000	11.448	0.000	11.448	28.552	0.000	20.000	0.000	0.000	0.000
0.930	40.000	11.415	0.000	11.415	28.585	0.000	20.000	0.000	0.000	0.000
0.935	40.000	11.415	0.000	11.415	28.585	0.000	20.000	0.000	0.000	0.000
0.940	40.000	11.424	0.000	11.424	28.576	0.000	20.000	0.000	0.000	0.000
0.945	40.000	11.424	0.000	11.424	28.576	0.000	20.000	0.000	0.000	0.000
0.950	40.000	11.525	0.000	11.525	28.475	0.000	20.000	0.000	0.000	0.000
0.955	40.000	11.418	0.000	11.418	28.582	0.000	20.000	0.000	0.000	0.000
0.960	40.000	11.418	0.000	11.418	28.582	0.000	20.000	0.000	0.000	0.000
0.965	40.000	11.856	0.000	11.856	28.144	0.000	20.000	0.000	0.000	0.000
0.970	40.000	11.725	0.000	11.725	28.275	0.000	20.000	0.000	0.000	0.000
0.975	40.000	11.725	0.000	11.725	28.275	0.000	20.000	0.000	0.000	0.000
0.980	40.000	11.634	0.000	11.634	28.366	0.000	20.000	0.000	0.000	0.000
0.985	40.000	11.696	0.000	11.696	28.304	0.000	20.000	0.000	0.000	0.000
0.990	40.000	11.696	0.000	11.696	28.304	0.000	20.000	0.000	0.000	0.000
0.995	40.000	11.511	0.000	11.511	28.489	0.000	20.000	0.000	0.000	0.000
1.000	40.000	11.511	0.000	11.511	28.489	0.000	20.000	0.000	0.000	0.000
1.005	40.000	11.437	0.000	11.437	28.563	0.000	20.000	0.000	0.000	0.000
1.010	40.000	11.447	0.000	11.447	28.553	0.000	20.000	0.000	0.000	0.000
1.015	40.000	11.447	0.000	11.447	28.553	0.000	20.000	0.000	0.000	0.000
1.020	40.000	11.422	0.000	11.422	28.578	0.000	20.000	0.000	0.000	0.000
1.025	40.000	11.427	0.000	11.427	28.573	0.000	20.000	0.000	0.000	0.000
1.030	40.000	11.427	0.000	11.427	28.573	0.000	20.000	0.000	0.000	0.000
1.035	40.000	11.528	0.000	11.528	28.472	0.000	20.000	0.000	0.000	0.000
1.040	40.000	11.417	0.000	11.417	28.583	0.000	20.000	0.000	0.000	0.000
1.045	40.000	11.417	0.000	11.417	28.583	0.000	20.000	0.000	0.000	0.000
1.050	40.000	11.861	0.000	11.861	28.139	0.000	20.000	0.000	0.000	0.000
1.055	40.000	11.861	0.000	11.861	28.139	0.000	20.000	0.000	0.000	0.000
1.060	40.000	11.723	0.000	11.723	28.277	0.000	20.000	0.000	0.000	0.000
1.065	40.000	11.639	0.000	11.639	28.361	0.000	20.000	0.000	0.000	0.000
1.070	40.000	11.639	0.000	11.639	28.361	0.000	20.000	0.000	0.000	0.000
1.075	40.000	11.693	0.000	11.693	28.307	0.000	20.000	0.000	0.000	0.000
1.080	40.000	11.508	0.000	11.508	28.492	0.000	20.000	0.000	0.000	0.000
1.085	40.000	11.508	0.000	11.508	28.492	0.000	20.000	0.000	0.000	0.000
1.090	40.000	11.432	0.000	11.432	28.568	0.000	20.000	0.000	0.000	0.000
1.095	40.000	11.447	0.000	11.447	28.553	0.000	60.000	0.000	0.000	0.000
1.100	40.000	11.447	0.000	11.447	28.553	0.000	60.000	0.000	0.000	0.000
1.105	40.000	11.595	0.000	11.595	28.405	0.000	60.000	0.000	0.000	0.000
1.110	40.000	11.595	0.000	11.595	28.405	0.000	60.000	0.000	0.000	0.000
1.115	40.000	12.066	0.000	12.066	27.934	0.000	60.000	0.000	0.000	0.000
1.120	40.000	12.726	0.000	12.726	27.274	0.000	60.000	0.000	0.000	0.000
1.125	40.000	13.068	0.000	13.068	26.932	0.000	60.000	0.000	0.000	0.000
1.130	40.000	13.068	0.000	13.068	26.932	0.000	60.000	0.000	0.000	0.000
1.135	40.000	14.033	0.000	14.033	25.967	0.000	60.000	0.000	0.000	0.000
1.140	40.000	14.270	0.000	14.270	25.730	0.000	60.000	0.000	0.000	0.000
1.145	40.000	14.597	0.000	14.597	25.403	0.000	60.000	0.000	0.000	0.000
1.150	40.000	15.082	0.000	15.082	24.918	0.000	60.000	0.000	0.000	0.000
1.155	40.000	15.082	0.000	15.082	24.918	0.000	60.000	0.000	0.000	0.000
1.160	40.000	15.194	0.000	15.194	24.806	0.000	60.000	0.000	0.000	0.000
1.165	40.000	15.456	0.000	15.456	24.544	0.000	60.000	0.000	0.000	0.000
1.170	40.000	15.790	0.000	15.790	24.210	0.000	60.000	0.000	0.000	0.000
1.175	40.000	16.132	0.000	16.132	23.868	0.000	60.000	0.000	0.000	0.000
1.180	40.000	16.393	0.000	16.393	23.607	0.000	60.000	0.000	0.000	0.000
1.185	40.000	16.905	0.000	16.905	23.095	0.000	60.000	0.000	0.000	0.000
1.190	40.000	17.005	0.000	17.005	22.995	0.000	60.000	0.000	0.000	0.000
1.195	40.000	17.986	0.000	17.986	22.014	0.000	60.000	0.000	0.000	0.000
1.200	40.000	18.006	0.000	18.006	21.994	0.000	60.000	0.000	0.000	0.000
1.205	40.000	18.188	0.000	18.188	21.812	0.000	60.000	0.000	0.000	0.000
1.210	40.000	18.547	0.000	18.547	21.453	0.000	60.000	0.000	0.000	0.000
1.215	40.000	18.473	0.000	18.473	21.527	0.000	60.000	0.000	0.000	0.000
1.220	40.000	18.649	0.000	18.649	21.351	0.000	60.000	0.000	0.000	0.000
1.225	40.000	18.856	0.000	18.856	21.144	0.000	60.000	0.000	0.000	0.000
1.230	40.000	19.120	0.000	19.120	20.880	0.000	60.000	0.000	0.000	0.000
1.235	40.000	19.280	0.000	19.280	20.720	0.000	60.000	0.000	0.000	0.000
1.240	40.000	19.716	0.000	19.716	20.284	0.000	60.000	0.000	0.000	0.000
1.245	40.000	19.705	0.000	19.705	20.295	0.000	60.000	0.000	0.000	0.000
1.250	40.000	20.708	0.000	20.708	19.292	0.000	60.000	0.000	0.000	0.000
1.255	40.000	20.661	0.000	20.661	19.339	0.000	60.000	0.000	0.000	0.000
1.260	40.000	21.078	0.000	21.078	18.922	0.000	60.000	0.000	0.000	0.000
1.265	40.000	20.875	0.000	20.875	19.125	0.000	60.000	0.000	0.000	0.000
1.270	40.000	20.986	0.000	20.986	19.014	0.000	60.000	0.000	0.000	0.000
1.275	40.000	21.149	0.000	21.149	18.851	0.000	60.000	0.000	0.000	0.000
1.280	40.000	21.364	0.000	21.364	18.636	0.000	60.000	0.000	0.000	0.000
1.285	40.000	21.484	0.000	21.484	18.516	0.000	60.000	0.000	0.000	0.000
1.290	40.000	21.799	0.000	21.799	18.201	0.000	60.000	0.000	0.000	0.000
1.295	40.000	22.865	0.000	22.865	17.135	0.000	60.000	0.000	0.000	0.000
1.300	40.000	22.735	0.000	22.735	17.265	0.000	60.000	0.000	0.000	0.000
1.305	40.000	22.723	0.000	22.723	17.277	0.000	60.000	0.000	0.000	0.000
1.310	40.000	22.777	0.000	22.777	17.223	0.000	60.000	0.000	0.000	0.000
1.315	40.000	22.858	0.000	22.858	17.142	0.000	60.000	0.000	0.000	0.000
1.320	40.000	22.963	0.000	22.963	17.037	0.000	60.000	0.000	0.000	0.000
1.325	40.000	23.174	0.000	23.174	16.826	0.000	60.000	0.000	0.000	0.000
1.330	40.000	23.620	0.000	23.620	16.380	0.000	60.000	0.000	0.000	0.000
1.335	40.000	23.527	0.000	23.527	16.473	0.000	60.000	0.000	0.000	0.000
1.340	40.000	24.601	0.000	24.601	15.399	0.000	60.000	0.000	0.000	0.000
1.345	40.000	24.373	0.000	24.373	15.627	0.000	60.000	0.000	0.000	0.000
1.350	40.000	24.704	0.000	24.704	15.296	0.000	60.000	0.000	0.000	0.000
1.355	40.000	24.386	0.000	24.386	15.614	0.000	60.000	0.000	0.000	0.000
1.360	40.000	24.485	0.000	24.485	15.515	0.000	60.000	0.000	0.000	0.000
1.365	40.000	24.672	0.000	24.672	15.328	0.000	60.000	0.000	0.000	0.000
1.370	40.000	25.115	0.000	25.115	14.885	0.000	60.000	0.000	0.000	0.000
1.375	40.000	24.940	0.000	24.940	15.060	0.000	60.000	0.000	0.000	0.000
1.380	40.000	26.066	0.000	26.066	13.934	0.000	60.000	0.000	0.000	0.000
1.385	40.000	25.786	0.000	25.786	14.214	0.000	60.000	0.000	0.000	0.000
1.390	40.000	26.074	0.000	26.074	13.926	0.000	60.000	0.000	0.000	0.000
1.395	40.000	25.745	0.000	25.745	14.255	0.000	60.000	0.000	0.000	0.000
1.400	40.000	25.783	0.000	25.783	14.217	0.000	60.000	0.000	0.000	0.000
1.405	40.000	25.954	0.000	25.954	14.046	0.000	60.000	0.000	0.000	0.000
1.410	40.000	26.340	0.000	26.340	13.660	0.000	60.000	0.000	0.000	0.000
1.415	40.000	26.176	0.000	26.176	13.824	0.000	60.000	0.000	0.000	0.000
1.420	40.000	27.058	0.000	27.058	12.942	0.000	60.000	0.000	0.000	0.000
1.425	40.000	26.970	0.000	26.970	13.030	0.000	60.000	0.000	0.000	0.000
1.430	40.000	26.823	0.000	26.823	13.177	0.000	60.000	0.000	0.000	0.000
1.435	40.000	26.846	0.000	26.846	13.154	0.000	60.000	0.000	0.000	0.000
1.440	40.000	27.044	0.000	27.044	12.956	0.000	60.000	0.000	0.000	0.000
1.445	40.000	27.061	0.000	27.061	12.939	0.000	60.000	0.000	0.000	0.000
1.450	40.000	27.214	0.000	27.214	12.786	0.000	60.000	0.000	0.000	0.000
1.455	40.000	28.362	0.000	28.362	11.638	0.000	60.000	0.000	0.000	0.000
1.460	40.000	27.981	0.000	27.981	12.019	0.000	60.000	0.000	0.000	0.000
1.465	40.000	28.261	0.000	28.261	11.739	0.000	60.000	0.000	0.000	0.000
1.470	40.000	27.804	0.000	27.804	12.196	0.000	60.000	0.000	0.000	0.000
1.475	40.000	28.019	0.000	28.019	11.981	0.000	60.000	0.000	0.000	0.000
1.480	40.000	27.991	0.000	27.991	12.009	0.000	60.000	0.000	0.000	0.000
1.485	40.000	28.142	0.000	28.142	11.858	0.000	60.000	0.000	0.000	0.000
1.490	40.000	29.341	0.000	29.341	10.659	0.000	60.000	0.000	0.000	0.000
1.495	40.000	28.909	0.000	28.909	11.091	0.000	60.000	0.000	0.000	0.000
1.500	40.000	29.199	0.000	29.199	10.801	0.000	60.000	0.000	0.000	0.000
1.505	40.000	28.696	0.000	28.696	11.304	0.000	60.000	0.000	0.000	0.000
1.510	40.000	28.866	0.000	28.866	11.134	0.000	60.000	0.000	0.000	0.000
1.515	40.000	28.868	0.000	28.868	11.132	0.000	60.000	0.000	0.000	0.000
1.520	40.000	28.979	0.000	28.979	11.021	0.000	60.000	0.000	0.000	0.000
1.525	40.000	30.201	0.000	30.201	9.799	0.000	60.000	0.000	0.000	0.000
1.530	40.000	29.733	0.000	29.733	10.267	0.000	60.000	0.000	0.000	0.000
1.535	40.000	29.528	0.000	29.528	10.472	0.000	60.000	0.000	0.000	0.000
1.540	40.000	29.487	0.000	29.487	10.513	0.000	60.000	0.000	0.000	0.000
1.545	40.000	29.636	0.000	29.636	10.364	0.000	60.000	0.000	0.000	0.000
1.550	40.000	29.966	0.000	29.966	10.034	0.000	60.000	0.000	0.000	0.000
1.555	40.000	29.734	0.000	29.734	10.266	0.000	60.000	0.000	0.000	0.000
1.560	40.000	30.652	0.000	30.652	9.348	0.000	60.000	0.000	0.000	0.000
1.565	40.000	30.737	0.000	30.737	9.263	0.000	60.000	0.000	0.000	0.000
1.570	40.000	30.248	0.000	30.248	9.752	0.000	60.000	0.000	0.000	0.000
1.575	40.000	30.185	0.000	30.185	9.815	0.000	60.000	0.000	0.000	0.000
1.580	40.000	30.286	0.000	30.286	9.714	0.000	60.000	0.000	0.000	0.000
1.585	40.000	30.656	0.000	30.656	9.344	0.000	60.000	0.000	0.000	0.000
